dealer_code,name,address,city,state,zip,phone,website,email_home,email_contact,email_contact-us,email_service,email_service-dept,email_parts,email_sales,email_call-center,email_about,email_about-us,email_financing
45084,Haley Toyota of Richmond CC,8301 Midlothian Pike,Richmond,VA,23235,(804) 228-4000,https://www.haleycertified.com,,,,,,,,,,,
45103,Ourisman Toyota of Richmond,9319 West Broad Street,Richmond,VA,23294,(804) 755-9200,https://www.ourismantoyotaofrichmond.com,,,,,,,,,,,
45053,Haley Toyota of Roanoke,"1530 Courtland Road, N.E.",Roanoke,VA,24012,(540) 345-1666,https://www.haleytoyotaofroanoke.com,,,,,,,,,,,
45099,Priority Toyota Springfield,7601 Loisdale Road,Springfield,VA,22150,(703) 269-1400,https://www.prioritytoyotaspringfield.com,,,,,,,,,,,
45091,Sheehy Toyota of Stafford,95 Garrisonville Road,Stafford,VA,22554,(540) 720-4700,https://www.sheehytoyotastafford.com,,,,,,,,,,,
45087,Nelson Toyota,980 Fairystone Park Highway,Stanleytown,VA,24168,(276) 638-2386,https://www.toyotasbynelson.com,,,,,,,,,,,
45030,McDonough Toyota,918 Richmond Road,Staunton,VA,24401,(540) 886-6201,https://www.mcdonoughtoyota.com,,,,,,,,,,,
45104,Koons Toyota Tysons,8610 Leesburg Pike,Vienna,VA,22182,(888) 386-0017,https://www.koonstoyotatysonscorner.com,,,,,,,,,,,
45009,Checkered Flag Toyota,5301 Virginia Beach Boulevard,Virginia Beach,VA,23462,(757) 490-1111,https://toyota.checkeredflag.com,,,,,,,,,,,
45095,Hall Toyota Virginia Beach,1877 Laskin Road,Virginia Beach,VA,23454,(757) 437-4000,https://www.halltoyotavirginiabeach.com,jennachaney@mileone.com,,,,,,,,,,
45088,Warrenton Toyota,6449 Lee Highway,Warrenton,VA,20187,(540) 878-4100,https://www.warrentontoyota.com,,,,,,,,,,,
45076,Casey Toyota,601 East Rochambeau Drive,Williamsburg,VA,23188,(757) 259-1000,https://www.caseytoyota.com,,,,,,,,,,,
45089,Malloy Toyota,400 Weems Lane,Winchester,VA,22601,(540) 678-1791,https://www.malloytoyota.com,malloytoyota@gmail.com,,,,,,,,,,
45096,Toyota of Woodbridge,14227 Richmond Highway,Woodbridge,VA,22191,(703) 494-1800,https://www.toyotawoodbridge.com,ishtock@ourisman.com,,,,,,,,,,
44025,Coggins Toyota of Bennington,751 North Bennington Road,Bennington,VT,5201,(802) 681-0600,https://www.cogginstoyotaofbennington.com,,,,,,,,,,,
44022,802 Toyota,30 Berlin Mall Road,Berlin,VT,5602,(802) 229-9117,https://www.802toyota.com,toyotaparts@vtcars.com,,,,,,,,,,
44020,Alderman's Toyota,33 Seward Road,Rutland,VT,5701,(802) 776-6000,https://www.aldermanstoyota.com,,,,,,,,,,,
44014,Heritage Toyota,1620 Shelburne Road,South Burlington,VT,5403,(802) 865-8200,https://www.heritagetoyotacars.com,bm910736@gmail.com,,,,,,,,,,
44013,Handy Toyota,701 Highgate Road,St. Albans,VT,5478,(802) 527-7512,https://www.handytoyota.com,,,,,,,,,,,
44024,Faith's Toyota Ford,6896 Route 5 South,Westminster,VT,5158,(802) 463-3300,https://www.faithstoyota.com,,,,,,,,,,,
44016,White River Toyota,303 Sykes Mountain Avenue,White River Junction,VT,5001,(802) 299-2800,https://www.whiterivertoyota.com,,,,,,,,,,,
46081,Five Star Toyota,212 South Boone Street,Aberdeen,WA,98520,(360) 532-0650,https://www.fivestartoyota.com,,,,,,,,,,,
46003,Doxon Toyota,3405 N. Auburn Way,Auburn,WA,98002,(253) 833-4555,https://www.doxontoyota.com,,,,,,,,,,,
46108,Michael's Toyota of Bellevue,3080 148th Ave.SE Ste. A,Bellevue,WA,98007,(425) 455-9500,https://www.toyotaofbellevue.com,,,,,,,,,,,
46087,Heartland Toyota,901 West Hills Blvd.,Bremerton,WA,98312,(360) 377-1200,https://www.heartlandtoyota.com,,,,,,,,,,,
46076,Burien Toyota,15025 First Avenue South,Burien,WA,98148,(206) 243-0700,https://www.burientoyota.com,,,,,,,,,,,
46078,Foothills Toyota,1881 Bouslog Road,Burlington,WA,98233,(360) 757-7575,https://www.foothillstoyota.com,,,,,,,,,,,
46073,I-5 Toyota,1950 NW Louisiana Avenue,Chehalis,WA,98532,(360) 740-9300,https://www.i-5toyota.com,,,,,,,,,,,
46106,Colville Toyota,160 W. Third Avenue,Colville,WA,99114,(509) 684-6251,https://www.colvilletoyota.com,,,,,,,,,,,
46080,Town Toyota,"500 3rd Street, S.E.",East Wenatchee,WA,98802,(509) 888-5000,https://www.towntoyota.com,,,,,,,,,,,
46109,Swickard Toyota,21300 Highway 99 South,Edmonds,WA,98026,(425) 775-4422,https://www.swickardtoyota.com,,,,,,,,,,,
46009,Rodland Toyota,6816 Evergreen Way,Everett,WA,98203,(425) 353-1111,https://www.rodlandtoyota.com,,,,,,,,,,,
46093,Dick Hannah Toyota,2632 Coweeman Park Drive,Kelso,WA,98626,(360) 425-2730,https://www.dickhannahtoyota.com,,,,,,,,,,,
46112,Toyota of Tri-Cities,6321 W. Canal Drive,Kennewick,WA,99336,(509) 736-9900,https://www.toyotaoftricities.com,,,,,,,,,,,
46089,Toyota of Kirkland,13210 NE 124th St,Kirkland,WA,98034,(425) 814-9696,https://www.toyotaofkirkland.com,,,,,,,,,,,
46104,Marysville Toyota,16120 Smokey Point Blvd.,Marysville,WA,98271,(360) 651-0200,https://marysvilletoyota.com,,,,,,,,,,,
46100,Toyota of Pullman,8683 SR-270,Pullman,WA,99163,(509) 872-3600,https://www.toyotaofpullman.com,slopez@toyotaofpullman.com,,,,,,,,,,
46042,Toyota of Puyallup,1400 River Road,Puyallup,WA,98371,(253) 286-6000,https://www.toyotaofpuyallup.com,customerfirst@toyotaofpuyallup.com,,,,,,,,,,
46101,Toyota of Renton,150 SW 7th Street,Renton,WA,98057,(425) 228-4700,https://www.toyotaofrenton.com,toyren_leads@obautogroup.com,,service@toyotaofrenton.com,,,,,,,,
46094,Toyota of Lake City,"13355 Lake City Way, N.E.",Seattle,WA,98125,(206) 367-0080,https://www.toyotaoflakecity.com,,,,,,,,,,,
46086,Toyota of Seattle,1925 Airport Way South,Seattle,WA,98134,(206) 382-4300,https://www.toyotaofseattle.com,,,,,,,,,,,
46110,Findlay Toyota Spokane,1128 West Third Avenue,Spokane,WA,99201,(509) 455-8770,https://www.findlaytoyotaspokane.com,webleads@findlaytoyotaspokane.dsmessage.com,,,,,,,,,,
46092,AutoNation Toyota Spokane Valley,8600 East Sprague Avenue,Spokane Valley,WA,99212,(509) 850-9359,https://www.autonationtoyotaspokanevalley.com,GM2411@autonation.com,,,,,,,,,,
46067,Titus-Will Toyota,3506 S Sprague Avenue,Tacoma,WA,98409,(253) 475-4151,https://www.tituswilltoyota.com,,,,,,,,,,,
46088,Toyota of Tacoma,7815 South Tacoma Way,Tacoma,WA,98409,(253) 475-4816,https://www.toyotaoftacoma.com,,,,,,,,,,,
46013,Toyota of Olympia,6969 Tyee Drive SW,Tumwater,WA,98512,(360) 539-3939,https://www.toyotaofolympia.com,,,,,,,,,shaenal@toyotaofolympia.com,,
46095,Bud Clary Toyota of Yakima,2230 Longfibre Road,Union Gap,WA,98903,(509) 575-4868,https://www.budclarytoyotaofyakima.com,,,,,,,,,,,
46071,Vancouver Toyota,10455 NE 53rd Street,Vancouver,WA,98662,(360) 253-4440,https://www.vancouvertoyota.com,,,,,,,,,,,
46107,Walla Walla Toyota,606 N. Wilbur Avenue,Walla Walla,WA,99362,(509) 525-1920,https://www.wallawallatoyota.com,,,,,,,,,,,
48075,Kolosso Toyota,3000 W. Wisconsin Avenue,Appleton,WI,54914,(920) 738-3666,https://www.kolossotoyota.com,,,,,,,,,,Leads@kolossotoyota.net,
48069,Marthaler Toyota of Ashland,2301 Lakeshore Drive East,Ashland,WI,54806,(715) 682-5252,https://www.ashland-toyota.com,,,,,,,,,,,
48065,Toyota of Brookfield,20655 West Capitol Drive,Brookfield,WI,53045,(262) 781-2626,https://www.toyotaofbrookfield.com,,,,,,,,,,,
48027,Markquart Toyota,1844 Commercial Blvd.,Chippewa Falls,WI,54729,(715) 834-4440,https://www.markquarttoyota.com,,,,,,,,,,,
48072,Umansky Toyota,1620 W. Silver Spring Dr.,Glendale,WI,53209,(414) 228-1450,https://www.umanskytoyota.com,,,,,,,,,,,
48005,Le Mieux & Son Toyota,2550 South Oneida Street,Green Bay,WI,54304,(920) 496-2200,https://www.lemieuxtoyota.com,,,,,,,,,,,
48045,Hesser Toyota,1811 Humes Road,Janesville,WI,53545,(608) 754-7754,https://www.hessertoyota.com,,,,,,,,,,,
48067,Kenosha Toyota,8180 120th Avenue,Kenosha,WI,53142,(262) 857-1700,https://www.kenoshatoyota.com,,,,,,,,,,,
48060,LeadCar Toyota La Crosse,800 Third Street South,La Crosse,WI,54601,(608) 793-7000,https://www.leadcartoyotalacrosse.com,,,,,,,,,,,
48061,East Madison Toyota,3501 Lancaster Drive,Madison,WI,53718,(608) 240-7900,https://eastmadisontoyota.com,,,,,,,,,,,
48071,Smart Motors Toyota,5901 Odana Road,Madison,WI,53719,(608) 275-7808,https://www.smarttoyota.com,,,,,,,,,,,
48036,Heiser Toyota,11301 West Metro Auto Mall,Milwaukee,WI,53224,(414) 357-2100,https://www.heisertoyota.com,dawn.riedel@heiser.com,,,,,,,,,,
48074,Serra Toyota,5727 S. 27th Street,Milwaukee,WI,53221,(414) 281-3100,https://www.serratoyotamke.com,,,,,,,,,,,
48053,Ruda Chevrolet/Toyota,104 Eighth Street,Monroe,WI,53566,(608) 325-7770,https://www.rudatoyota.com,,,,,,,,,,,
48068,Zeigler Toyota of Racine,13350 Kilbourn Drive,Mount Pleasant,WI,53177,(262) 886-5111,https://www.zeiglertoyotaracine.com,,,raqueltorres@zeigler.com,,,,,,,,
48051,Bergstrom Toyota,3245 S. Washburn Street,Oshkosh,WI,54904,(920) 966-1616,https://www.bergstromtoyota.com,,,,,,,,,,,
48046,Mark Toyota of Plover,1765 Park Avenue,Plover,WI,54467,(715) 342-5040,https://www.marktoyota.com,,,,,,,,,,,
48066,Rhinelander Toyota,1955 North Stevens Street,Rhinelander,WI,54501,(715) 365-8696,https://www.rhinelandertoyota.com,,,,,,,,,,,
48073,Dahl Toyota Sheboygan,4120 N. Frontage Road,Sheboygan,WI,53081,(920) 208-0200,https://www.dahltoyotasheboygan.com,,,,,,,,,,,
48021,Kari Toyota,1002 Tower Avenue,Superior,WI,54880,(715) 394-4429,https://www.karitoyota.com,,,,,,,,,,,
48059,LeadCar Toyota Wausau,2900 N. 20th Avenue,Wausau,WI,54401,(715) 675-7775,https://www.leadcartoyotawausau.com,,,,,,,,,,,
48070,Wilde Toyota,3225 South 108th Street,West Allis,WI,53227,(414) 545-8010,https://www.wildetoyota.com,,,,,,,,,,,
48049,Russ Darrow Toyota,2700 W. Washington St.,West Bend,WI,53095,(262) 334-9411,https://www.russdarrowtoyota.com,,,,,,,,,,,
47037,Victory Toyota Barboursville,1 Superior Way,Barboursville,WV,25504,(304) 736-5400,https://www.victorytoyotabarboursville.com,,,,,,,,,,,
47025,L & S Toyota of Beckley,248 Auto Plaza,Beckley,WV,25801,(304) 252-8548,https://www.lstoyotabeckley.com,,,,,,,,,,,
47027,Buckhannon Toyota,63 Brushy Fork Road,Buckhannon,WV,26201,(304) 472-7200,https://www.buckhannontoyota.com,,,,,,,,,,,
47033,Thornhill Toyota,63 Admiral Road,Chapmanville,WV,25508,(304) 855-8200,https://www.thornhilltoyotawv.com,,,,,,,,,,,
47038,Victory Toyota Charleston,1905 Patrick Street Plaza,Charleston,WV,25387,(304) 513-3777,https://www.victorytoyotacharleston.com,,,,,,,,,,,
47034,CMA's Toyota of Martinsburg,650 Foxcroft Avenue,Martinsburg,WV,25401,(304) 263-3341,https://www.cmastoyotaofmartinsburg.com,info@martinsburg.cmacars.com,,,,,,,,,,
47036,Moses Toyota of Morgantown,60 Don Knotts Blvd.,Morgantown,WV,26508,(304) 296-4401,https://www.mosestoyotaofmorgantown.com,,,,,,,,,,,
47039,Parkersburg Toyota,3101 E 7th Street,Parkersburg,WV,26101,(304) 424-5122,https://www.parkersburgtoyota.com,,,,,,,,,,,
47018,Ramey Toyota,135 Frazier Drive,Princeton,WV,24740,(304) 487-2279,https://www.rameytoyota.com,ewilliams@rameycars.com,,,,,,,,,,
47030,Moses Toyota,1433 MacCorkle Avenue,Saint Albans,WV,25177,(304) 727-7777,https://www.mosestoyota.com,,,,,,,,,,,
47035,Victory Toyota Highlands,55 Robinson Drive,Triadelphia,WV,26059,(304) 232-1880,https://www.victorytoyotahighlands.com,,,,,,,,,,,
47029,Dan Cava's Toyota World,2510 White Hall Boulevard,White Hall,WV,26554,(304) 366-2720,https://www.cavatoyota.com,,,,,,,,,,,
49034,Vista Toyota,6280 E. 2nd Street,Casper,WY,82609,(307) 237-3700,https://www.vistatoyotawy.com,sales@vistatoyotawy.com,,,,,,,,,,
49033,Ken Garff Toyota Cheyenne,2300 Westland Road,Cheyenne,WY,82001,(307) 757-2000,https://www.kengarfftoyotacheyenne.com,,,,,,,,,,,
49029,Fremont Toyota,103 Fremont Way,Lander,WY,82520,(307) 332-5011,https://www.fremonttoyotalander.com,,,,,,,,,,,
49031,Toyota of Laramie,2310 East Grand Avenue,Laramie,WY,82070,(307) 742-7423,https://www.toyotaoflaramie.com,,,,,,,,,,,
49032,Yellowstone Toyota,1105 W. Coulter Avenue,Powell,WY,82435,(307) 754-5400,https://www.yellowstonetoyota.com,fred.fink@yellowstonemotors.net,,,,,,,,,,
49025,Rock Springs Toyota,401 N. Center Street,Rock Springs,WY,82901,(307) 362-5015,https://www.rockspringstoyota.com,,,,,,,,,,,
49030,Fremont Toyota of Sheridan,1614 Coffeen Avenue,Sheridan,WY,82801,(307) 674-4423,https://www.fremonttoyotasheridan.com,,,,,,,,,,,
